,"tBodyAccJerk-arCoeff()-Z,2","tBodyAccJerk-arCoeff()-Z,1","tBodyAccJerk-arCoeff()-X,2",tBodyAccJerk-entropy()-Z,"tBodyAccJerk-arCoeff()-Y,4","tBodyAccJerk-arCoeff()-Y,3","tBodyAccJerk-arCoeff()-Y,1","tBodyAccJerk-arCoeff()-Y,2","tBodyAccJerk-arCoeff()-X,1","tBodyAccJerk-arCoeff()-X,4","tBodyAccJerk-arCoeff()-Z,4","tBodyAccJerk-arCoeff()-Z,3",tBodyAccJerk-mean()-Z
5903,-0.16019672,-0.28463875,-0.48741862,-0.97911135,-0.13355408,-0.18648865,-0.15257626,-0.19127966,0.19907698,-0.61327072,-0.27938886,-0.45039232,-0.2695425
5904,0.24084038,-0.098031641,0.10162343,-0.76435484,0.42453728,0.29001095,0.41951212,-0.026935272,-0.033760079,-0.2356601,0.26995719,-0.31132664,0.025649593
5905,-0.0080041006,-0.071621448,0.074224472,-0.67023281,0.31701135,0.026924893,-0.036168843,-0.0096044307,-0.0011719404,0.0054802664,0.077974681,-0.098814735,-0.00065969507
5906,-0.21650397,0.089358594,-0.035447708,-0.7109297,0.37405288,0.034137525,-0.088190364,-0.0027196626,0.11137188,0.06719063,0.1084392,0.045184861,-0.017736779
5907,-0.1208877,0.37297062,-0.15860793,-0.81067432,0.58614585,0.36836638,0.35746072,-0.25423971,0.20822313,0.1945729,0.32057662,0.24137111,0.0082364814
5908,-0.041460278,0.48399784,0.0010604961,-0.81067432,0.53581183,0.41073985,0.37450566,-0.26931337,0.24799833,0.24379295,0.21903689,0.27372582,0.0031068598
5909,-0.053583705,0.37744403,0.26568236,-0.79825856,0.44665588,0.42658487,0.30103569,-0.12685426,0.4197824,0.19168483,0.29378491,0.12595543,0.0062428249
5910,0.28310634,0.19389872,0.43496244,-0.68720743,0.39170087,-0.13488745,-0.029099095,0.3105563,0.14860344,0.16780635,0.48485487,0.090348183,-0.002691928
5911,0.29516585,0.27794927,0.13077327,-0.70271689,0.38120733,-0.1715927,-0.074280253,0.36564745,0.22303195,0.38761345,0.39846528,0.20243061,-0.0083896509
5912,0.12958062,0.28697614,0.039452075,-0.79015164,0.2617544,0.36520669,0.31842211,-0.0046532864,0.34572923,0.24613048,0.092878028,0.15736723,-0.0020381868
5913,-0.074658492,0.39515277,0.25710372,-0.76410313,0.16518923,0.17573424,0.173913,0.15070844,0.27861675,0.086385819,0.10797001,0.23846041,0.0055394721
5914,-0.076768495,0.5185796,0.30307629,-0.74671855,0.32141777,0.11299288,0.12304836,0.17988824,0.26388334,0.31935691,0.028583029,0.16545847,-0.001330128
5915,-0.23853394,0.3956923,0.21091089,-0.75226489,0.38663124,0.11078589,0.094224634,0.069196471,0.10968777,0.10742371,-0.10148264,-0.0034570002,-0.0019960217
5916,-0.1402955,0.084990942,0.089183242,-0.63738262,0.28247361,0.021655367,-0.16900917,-0.098994387,-0.09510896,0.076559538,-0.34537407,0.2204177,-0.0079313505
5917,0.048140211,-0.12011962,0.15867356,-0.58469074,0.26998012,-0.0068479987,-0.19487889,-0.09198971,-0.037040895,0.38780199,-0.36967529,0.1600225,-0.0042735719
5918,-0.027704464,0.0060887554,0.28338057,-0.66625598,0.25312493,0.0081986205,-0.11743323,0.022383288,-0.033422205,0.3980019,-0.02577458,0.11020797,-0.001227501
5919,0.0037855773,0.069993933,0.27503064,-0.7779456,0.4453187,-0.0086444335,-0.060998092,0.13601084,0.029221619,0.15151112,0.17610727,0.037983144,-0.0059606605
5920,0.21595565,-0.16763481,0.21993026,-0.76683948,0.31528499,0.18900436,0.066337755,0.15784453,0.24413899,0.17348845,0.0054341296,-0.11074058,0.013954579
5921,-0.38418027,0.1326692,-0.15896934,-0.64018673,0.2240715,0.45154933,0.21870712,-0.34004963,0.21706631,0.051693146,0.11078509,0.024864139,0.069541491
5922,0.33680148,-0.089797368,0.16903651,-0.72257057,0.25284445,0.30052968,0.20488058,-0.017209999,-0.027045059,0.26539072,0.47999043,-0.1824924,0.034627268
5923,0.18564975,0.18160064,0.12494129,-0.6726796,0.41143255,0.16036432,0.27175603,0.0066593119,0.120832,0.31811019,0.61415162,0.08820784,-0.0044933707
5924,-0.032474114,0.10284845,0.31403383,-0.60381611,0.39255062,0.36301196,0.3815412,-0.093624333,0.12408022,0.30511123,0.40791832,-0.040458508,-0.0014284708
5925,0.08830109,-0.12906505,0.26316419,-0.61818541,0.54042414,0.16039669,0.11041957,-0.050806249,0.1625729,0.19854552,0.27111453,-0.19701708,0.0092059022
5926,0.087381136,-0.1581938,0.026284022,-0.70591444,0.5552609,0.17675934,0.15796513,-0.16809716,0.10948811,0.15983991,0.29827951,-0.25389237,0.006830373
5927,0.20488088,-0.16843763,0.13040704,-0.75785197,0.41832189,0.48223758,0.47368175,-0.46230089,0.14219385,0.049793999,0.26613127,-0.27333849,-0.005570438
5928,0.35906011,-0.055357806,0.30977798,-0.81238537,0.5806856,0.36192994,0.33844751,-0.31340518,0.039684256,0.18994037,0.39301385,-0.22064862,-0.011829737
5929,0.12383677,0.13160187,0.29633452,-0.83973168,0.70879312,-0.3057271,-0.14974636,-0.086196476,-0.023990129,0.18277279,0.3166822,-0.045834979,0.004690305
5930,0.0072053134,0.20920677,0.0088309643,-0.90586643,0.55697886,-0.26595957,-0.17937329,-0.093892932,0.27394833,0.11995551,-0.0059416667,0.18732648,0.0066202088
5931,0.021781046,0.14177301,-0.33372212,-0.92753672,0.261219,-0.0072871757,-0.024699343,0.014703654,0.28440895,0.15566259,-0.0141348,0.012540448,-0.0001641382
5932,-0.032230773,0.17298707,0.056214771,-0.85352081,0.15148419,0.23165351,0.14344997,-0.024276894,0.05198055,0.40423822,0.051108155,0.03764313,0.0028002524
5933,-0.1373047,0.31354367,0.083029008,-0.80198968,0.096381556,0.29977399,0.19049036,-0.26097043,0.16192547,0.31056866,0.24437372,0.32546441,-0.005975193
5934,-0.15156868,0.41070097,-0.11320896,-0.79832704,0.46442476,0.31606167,0.26903473,-0.25715781,0.37245799,0.15482504,0.33142815,0.35619497,-0.0074387725
5935,0.046248314,0.48469794,0.014625658,-0.85352081,0.46693976,0.14963015,0.23921628,-0.082004961,0.2803416,0.11019184,0.14583407,0.23475919,0.0032975124
5936,0.043338651,0.1558884,0.48999251,-0.82241095,0.78339242,-0.40688775,-0.36671139,0.3247281,-0.12597672,0.43775755,0.22433874,-0.0071596932,-0.0038667013
5937,-0.25274182,0.20529521,0.36361652,-0.77681494,0.90232006,-0.51463883,-0.47011005,0.44772234,-0.0039866193,0.37371889,0.44657932,0.16364603,0.0002293937
5938,-0.16021784,0.31581043,0.13351789,-0.82471931,0.84570995,-0.11852948,-0.12619859,0.095886924,0.15217506,0.15835356,0.44757918,0.24530779,-0.006372704
5939,0.07807206,0.17928567,-0.0053969711,-0.80680763,0.43608526,0.49726776,0.44538876,-0.14262168,0.18068207,0.087469664,0.11944602,0.32116734,0.0018074053
5940,-0.0085728527,0.082910693,0.026725455,-0.633231,0.34057971,0.12196133,0.24509552,-0.35704274,0.087511165,0.30859317,0.45676105,-0.10877988,-0.002139112
5941,0.22442276,0.15024111,-0.038875613,-0.71476255,0.39221241,-0.058577613,0.096525691,-0.010593825,0.17344808,0.40883807,0.61616204,-0.1478158,-0.014790862
5942,0.23892292,0.31573248,0.14863807,-0.80490431,0.1757022,0.17909703,0.016893645,-0.1222474,0.21093355,0.10630994,0.65917275,0.074818828,-0.002345057
5943,0.11753063,0.28341069,0.31683092,-0.78582892,0.2201771,0.32592485,0.25199702,-0.18557653,-0.035391108,0.33672185,0.39681763,0.21606311,0.0035439392
5945,-0.22748207,0.61980325,0.096742588,-0.91252209,0.46950343,0.63130137,0.48520057,-0.19928072,0.15904845,0.26489056,-0.11640371,0.67929476,-0.0049988384
5946,-0.13333546,0.22835269,0.11548638,-0.87827047,0.50888384,0.61781254,0.42963033,-0.22488647,0.24015331,0.30659372,0.15694677,0.36024881,-0.0096578021
5947,-0.11210745,0.28529511,0.081652946,-0.77548193,0.48941112,0.33524938,0.42026033,-0.14589636,0.043950221,0.25663303,0.34311986,0.34553107,0.0041647937
5948,0.18425621,0.22099704,-0.063211041,-0.74295029,0.50536283,0.051918852,0.10437656,0.2312799,0.059170275,0.30674884,0.20920353,0.17453031,-0.0039404147
5949,0.26620652,0.14936256,0.071752502,-0.76558535,0.53322627,0.031607244,0.091876196,0.26243686,0.032243896,0.10566987,0.38175656,-0.12867645,0.0034035343
5950,0.078179946,0.20984813,0.25491602,-0.80198968,0.21434602,0.26168565,0.17571835,-0.05953356,-0.042116185,0.24461541,0.21139347,-0.11168267,0.0034254819
5951,-0.026246266,0.24504542,0.17653445,-0.84396457,0.1164206,0.2483778,0.149141,-0.0689013,-0.03329283,0.37645662,0.056803398,0.15604875,0.0029315256
5952,-0.10749297,0.50632601,0.2591005,-0.82527857,0.12560869,0.47654883,0.19805723,0.015010742,-0.07344603,0.31671344,0.27122262,0.32376563,-1.7346101e-05
5953,-0.013438871,0.38122429,0.18066927,-0.76035327,0.48747244,0.14168475,0.10083521,0.21071905,0.037702795,0.32788279,0.32450338,0.14179367,-0.0092973086
5954,0.25559761,0.11435086,0.15092546,-0.77401273,0.5070788,0.067624284,0.19323934,0.12580801,-0.0085258462,0.26237834,0.52214447,-0.12442322,0.0036800308
5955,0.10426569,0.24930619,0.031595087,-0.76089534,0.19517192,0.13638924,0.21331981,0.097558246,0.052811766,0.26590591,0.3397516,-0.0037959921,-0.0060928273
5956,0.096238581,0.14182397,0.04354867,-0.74613933,0.24462882,0.50449726,0.34429207,0.068129846,0.093066157,0.31277919,0.16243787,-0.044589401,0.0014820842
5957,-0.4862726,0.18267805,0.23368673,-0.40813132,0.88952843,-0.33865139,-0.097348729,-0.24787178,-0.50818275,-0.64378928,0.27912332,-0.094588299,-0.04231587
5958,-0.02347019,0.25817685,0.16533287,-0.6477302,0.20905637,0.40782804,0.42142883,0.026750718,-0.16483733,-0.045406423,0.085176113,0.11710793,0.041716702
5959,0.19329444,0.18146132,0.071494819,-0.71948187,0.27606679,0.42466356,0.39653202,0.045322321,-0.096460197,0.35994759,0.24501082,0.10036285,-0.0092206465
5960,0.24234362,0.081464168,0.12525333,-0.71948187,0.42466629,-0.010461295,0.058742721,0.1429866,-0.25277948,0.40974632,0.32721908,-0.064917722,-0.0050702367
5961,0.07073932,0.27374872,-0.0025698736,-0.67867612,0.34267551,0.029139889,0.023207454,0.19518904,-0.1198179,0.34136085,0.18106429,0.20695372,0.00033068164
5962,0.010071216,0.42049958,-0.030524756,-0.69096872,0.29949078,0.2249279,0.018942921,0.15328424,0.024943482,0.27737293,0.24175776,0.36327454,-0.0075688989
5963,0.14995003,0.14941474,0.10644264,-0.6765487,0.28242295,0.25037092,-0.009542411,-0.039831169,0.032002609,0.17558932,0.28916495,-0.08759356,-0.0030230607
5964,0.17836935,0.10925131,0.083727441,-0.71041822,0.40551917,0.21861034,0.13379902,-0.2463022,0.016830327,0.33987161,0.45368687,-0.1355472,0.0054042661
5965,0.066906513,0.075071324,-0.0099002573,-0.85792803,0.35001177,0.33544758,0.23238248,-0.305049,0.136929,0.37974812,0.5377751,-0.088556265,-0.00063190575
5966,0.033977798,0.0052334009,-0.051878829,-0.77681494,0.26963816,0.33315507,0.16771271,-0.18349397,0.14076395,0.26207034,0.46199944,-0.085770263,-0.00016013794
5967,0.10568522,0.10673243,-0.085480411,-0.70575032,0.22931367,0.18408819,0.1441458,-0.030442622,0.040358219,0.038981641,0.29678946,-0.0085513891,-0.0068349246
5968,0.069041165,0.1865924,-0.0040672271,-0.79832704,0.042564926,0.21441884,0.19266471,-0.026139689,-0.064476241,0.33410943,0.13796768,0.10657937,-0.0070789391
5969,-0.020116542,0.22632681,0.013930009,-0.85910298,0.21024304,0.10524579,0.042602301,0.072121597,-0.12591538,0.40635888,0.23301116,0.12487334,-0.00055051838
5970,0.042413465,0.24253993,0.18222915,-0.76683948,0.29794567,-0.042980012,0.081360897,-0.07217781,-0.21982352,0.22594655,0.32232445,0.16328535,0.0043555904
5971,0.010244127,0.33654817,0.1860111,-0.78522962,0.37962783,0.1959516,0.22459084,-0.091883183,-0.20411107,0.23158412,0.56273185,0.1145762,0.0068129776
5972,0.12012399,0.26412159,0.11339603,-0.83300047,0.45015696,0.36298749,0.19503789,0.2447918,0.00045067796,0.36931033,0.26289168,0.12643763,-0.0085652428
5973,0.14669999,0.14405793,0.13525846,-0.76410313,0.33032928,-0.037038801,-0.10680857,0.39006605,0.018081897,0.2744502,0.034475115,0.19573779,-0.0024456275
5974,0.083633807,0.22850126,0.14074429,-0.76738085,0.24286514,-0.011823338,0.026965096,0.057740736,-0.028998671,0.21820381,0.12832312,0.31166209,0.0068315196
5975,-0.18673322,0.41809307,0.40446684,-0.64306974,0.28829216,0.11531088,0.059766777,0.20875718,-0.25243068,0.25808202,0.34923811,0.42455126,-0.00076147807
5976,0.1343967,-0.018133057,0.069676313,0.54217739,0.015568889,0.47928122,-0.18773724,0.2143816,-0.20315705,0.048417265,-0.028215356,0.28712665,0.017788855
5977,0.19299176,-0.028199625,0.28508465,0.71365928,0.20501189,0.53669809,-0.01942067,0.25815033,-0.39820263,0.26898566,0.063218916,0.2848181,-0.21488176
5978,0.19391625,-0.024465282,0.20503407,0.6834169,0.2993031,0.48103483,0.0050232986,0.24648648,-0.31166193,0.3434614,0.23919736,0.16962173,-0.11086125
5979,0.23977171,-0.0090577987,0.27001803,0.71867103,0.27323125,0.26184779,-0.16006815,0.36218361,-0.37531349,0.36295495,0.30968853,0.1084323,-0.22473779
5980,0.25133402,-0.076588386,-0.13293015,0.77810705,0.5992284,0.26856373,0.057545802,0.24398347,-0.15485242,0.26058987,0.1460555,0.17593153,-0.091157145
5981,0.20132692,0.011654336,-0.056111423,0.83916039,0.52986203,0.31803227,0.052184147,0.18119224,-0.18027647,0.2248968,0.089401991,0.2777981,0.49809238
5982,0.39315904,-0.2176946,0.0079046432,0.69218548,0.13300804,0.32448381,-0.24779261,0.35385007,-0.20953096,0.11337928,0.14035372,-0.024917042,-0.18198675
5983,0.53087683,-0.44975861,-0.22844496,0.71108188,0.31952011,0.19974299,-0.23493132,0.4610677,0.016489337,0.096118652,0.30989329,-0.3845191,-0.13208302
5984,0.43471744,-0.33741958,0.045913352,0.71807217,-0.030014472,0.71059682,-0.079871162,0.10199235,-0.19982929,0.07742566,0.47280872,-0.44206192,0.23072742
5985,0.16012972,-0.16162655,0.37037103,0.71440175,-0.078722384,0.53163086,-0.18456226,0.20545491,-0.44832912,0.23700065,0.052139222,0.10017806,0.23544734
5986,0.13883547,-0.14831824,0.26283363,0.76756432,-0.049968236,0.55270276,-0.14726405,0.20549683,-0.36819579,0.2213961,0.01402877,0.20737642,-0.11920272
5987,0.27309591,-0.24917916,0.29432683,0.76667145,0.037274067,0.42510825,-0.17856509,0.27314337,-0.38741778,0.21273631,0.082426359,0.039148705,-0.077671889
5988,0.40178533,-0.26236283,0.33143401,0.80687791,0.058927822,0.21511522,-0.29606501,0.39647768,-0.47446602,0.28924345,0.066988687,0.0053495177,-0.023579225
5989,0.35919416,-0.23481717,0.28882311,0.68047701,0.013866986,0.34436659,-0.28759291,0.40403514,-0.40796377,0.35102273,0.014620525,0.082850098,-0.14349329
5990,0.11776153,-0.18824501,0.42572713,0.4864258,0.13775405,0.56448675,0.037004806,-0.012219318,-0.55537686,0.021395458,-0.17812181,0.37721121,-0.20873722
5991,0.18525719,-0.12478572,0.29540241,0.75068937,0.15888682,0.60264326,0.042762701,0.060666697,-0.49363408,0.12017979,-0.071947563,0.33589988,0.43286597
5992,0.10046983,-0.00672079,0.20936241,0.6826303,0.25883258,0.085516814,-0.29342578,0.53312096,-0.36945526,0.28136955,-0.067074269,0.47924426,-0.2790938
5993,0.033865953,-0.0066119889,-0.091361999,0.7394555,0.26976955,0.24098417,-0.17947957,0.3976393,-0.15112912,0.32322932,-0.091975851,0.51012813,-0.32665121
5994,0.34505814,-0.21060276,-0.060057561,0.67990907,0.13482531,0.42936192,-0.13377127,0.26988468,-0.26501539,0.016918718,0.039450163,0.085279627,0.22066681
5995,0.42663617,-0.35491043,0.10080186,0.71855519,0.044619714,0.45219235,-0.12876302,0.22986758,-0.40662784,-0.18489787,0.0026286531,0.0013233169,-0.29701051
5996,0.055165453,0.032733647,0.098271277,0.80631381,0.080527434,0.60695804,-0.055714261,0.16945934,-0.22545379,0.30896852,0.35256145,0.18366049,0.00432226
5997,0.024891042,0.11295151,0.195408,0.7481056,0.19931129,0.62895115,0.046931519,0.11144136,-0.26341279,0.49519069,0.27794347,0.2690227,0.48095956
5998,0.15403819,-0.11513197,0.12977152,0.7407615,0.23983348,0.55374416,0.063843725,0.15047881,-0.26921839,0.42622388,-0.026228681,0.29453376,-0.014579814
5999,0.07859049,-0.027220152,0.078407292,0.80096137,0.1974505,0.50998048,-0.075137939,0.2830585,-0.21857985,0.34104675,0.00792385,0.3025318,-0.15796563
6000,0.08892788,0.098204284,-0.0066806751,0.73654642,0.12720129,0.4599855,-0.12109998,0.31822348,-0.17605909,0.21403223,0.018108763,0.30877886,0.023700835
6001,0.037336291,-0.041566627,-0.18539094,0.66036859,0.012195728,0.51589582,-0.1661849,0.22053789,-0.075363693,0.027879244,-0.087538919,0.41507887,0.036770262
6002,0.069236109,-0.21090233,0.046745979,0.63846493,0.23364001,0.48602976,-0.10734684,0.21434869,-0.20699294,0.057638461,0.0037747148,0.27214392,-0.2397135
6003,0.064338605,-0.14467662,0.5118955,0.73873776,0.21326445,0.38131423,-0.1922317,0.32730508,-0.538978,0.39075408,0.14931124,0.18917965,-0.055049161
6004,0.16206164,-0.15273615,0.034033331,0.50296668,0.29687447,0.38473572,0.17105889,-0.09561323,-0.25548786,0.14271263,0.15243768,-0.16512718,0.16826977
6005,0.19231885,-0.32038189,0.03882496,0.44490247,-0.03863229,0.36322141,-0.15024295,0.14650584,-0.35678928,-0.14638553,-0.11496692,-0.099034089,-0.56010949
6006,-0.10048667,-0.0020596705,0.053289597,0.56907665,0.15231823,0.17676588,-0.40734889,0.37294419,-0.29655629,0.022485012,0.21024563,0.30095552,0.072165222
6007,-0.20135667,0.065392007,0.13098754,0.63293074,0.32343507,0.14637024,-0.33385703,0.27946076,-0.31651845,0.16419203,0.26638953,0.36729781,0.60060366
6008,0.36425122,-0.45734955,0.064071058,0.53706278,0.36070861,0.16390832,-0.091656833,0.11831461,-0.33854948,-0.076454388,0.30010797,-0.31680095,-0.15682546
6009,0.26019675,-0.25723037,0.2219797,0.5301804,0.28672646,0.20373023,-0.12701121,0.15696021,-0.34070483,0.11254617,0.48797424,-0.43336944,0.26513536
6010,0.29460893,-0.19084247,0.45342217,0.4788182,0.040869165,0.16836801,-0.26465724,0.31426399,-0.51447588,0.18438308,0.47785037,-0.42478391,-0.07423073
6011,0.35932264,-0.28343331,0.083429835,0.59369382,-0.15335202,0.36677139,0.058155743,0.0044280089,-0.37531387,0.21762308,0.29457898,-0.34339041,0.1485815
6012,0.26688774,-0.23934649,0.19227509,0.527836,0.05716211,0.22902483,-0.2049504,0.300422,-0.433486,0.066652684,0.30371061,-0.19116788,-0.33156184
6013,0.12031648,-0.11165684,0.19293715,0.61608313,0.43968773,-0.37822704,-0.467378,0.68905705,-0.45675925,0.23481182,0.47451526,-0.2119238,0.0049895076
6014,0.055174182,-0.096438159,-0.046414723,0.57811885,0.30315074,-0.16121996,-0.42744468,0.43577386,-0.2820365,0.11799062,0.45873121,-0.1653138,0.29280478
6015,0.19207809,-0.10070355,0.0021614248,0.48122797,0.57670444,-0.15668807,-0.25816886,0.39601397,-0.30107059,0.17677028,0.29238471,-0.055291413,-0.073303806
6016,0.324906,-0.0443891,0.12686279,0.63909938,0.38057086,0.097292492,-0.071088145,0.3551153,-0.24962425,-0.018393226,0.25577038,-0.061432698,-0.23851182
6017,0.16951537,0.0083373293,0.13205418,0.6877577,-0.2028775,0.5204649,-0.084888466,0.15650645,-0.2538493,-0.033133708,0.23174005,0.017805461,-0.12775725
6018,0.11276005,-0.24042082,0.36490273,0.59562237,0.40955333,0.010152682,-0.24226916,0.19629947,-0.53741735,-0.038339483,0.21155241,-0.10952424,-0.16216461
6019,0.30659147,-0.25063088,0.22609357,0.54782907,0.14615586,0.17316576,-0.1845068,0.27631373,-0.45455358,-0.35971726,0.31904881,-0.2094482,-0.21333434
6020,0.19071958,-0.13509829,-0.0075953745,0.5542978,0.28523053,0.071853998,-0.26531944,0.47792768,-0.18000636,-0.383097,0.26050094,-0.0049163788,-0.064300532
6021,0.019754879,-0.03424299,-0.023944753,0.47179371,0.085815352,-0.052334344,-0.50479506,0.64780275,-0.19299793,-0.28952323,0.17547449,0.19773843,0.098984452
6022,0.12003005,-0.19209058,0.064072289,0.40891207,0.49795462,-0.3052917,-0.56555779,0.52535398,-0.33221023,-0.19485718,0.018740848,0.098164496,-0.025749139
6023,0.33044704,-0.42954932,0.098398188,0.50428136,0.51146709,-0.15011368,-0.43811448,0.3176477,-0.38957777,-0.097606614,-0.019687282,-0.13016694,0.023154293
6024,0.33932043,-0.26921565,0.3476403,0.59205701,0.18020904,0.4840413,-0.051796162,-0.030039159,-0.63501972,-0.19131291,0.070470252,-0.14864161,0.20146113
6025,0.3659088,-0.24872063,0.68912188,0.45487621,0.26380735,0.56707761,-0.0012831653,-0.224081,-0.80705243,0.16724174,0.17581447,-0.19080651,-0.016463201
6026,0.068915808,-0.32095937,0.27979286,0.47827444,0.20933868,0.22031798,-0.11320079,-0.024960247,-0.5045639,0.12867495,0.1318669,-0.31979722,0.15743199
6027,-0.0038968054,-0.33367489,0.46809341,0.59494166,0.26970523,0.26573449,-0.065887625,-0.11705425,-0.6706793,-0.018538504,0.042448182,-0.29265334,0.21760932
6028,-0.16619298,-0.20527373,0.41849533,0.6331284,0.3145423,-0.35780927,-0.51815576,0.52323921,-0.56225363,-0.016421543,-0.07304761,-0.05433724,0.080075228
6029,-0.09307726,-0.19641528,0.24796307,0.57975657,0.18250233,-0.15772005,-0.50041444,0.43853885,-0.40920938,-0.0046940219,-0.15680691,-0.071227657,0.079188172
6030,0.070724446,-0.24251587,0.14336467,0.48950575,0.17560984,0.071328578,-0.3558189,0.1602642,-0.40255534,-0.049302781,-0.19592326,-0.20834912,0.14266528
6031,-0.14450695,-0.1123074,0.1367717,0.54048137,0.074735529,0.068543904,-0.38923006,0.12534996,-0.40506673,-0.15412512,-0.065939923,-0.2118703,0.03838915
6032,-0.064425986,-0.26953797,0.11234514,0.47037163,-0.021852203,-0.065157912,-0.57106568,0.41941813,-0.38692006,-0.05366037,-0.13476741,-0.1693842,-0.30380334
6033,0.16287581,-0.5098063,0.38390541,0.51054386,-0.044219671,0.065356978,-0.55098431,0.4132021,-0.6081624,0.17489185,-0.12138305,-0.27479431,-0.22713897
6034,-0.26961341,-0.20495862,-0.26746614,0.39396979,0.12326956,0.38600549,-0.13354967,-0.098333842,-0.20695062,0.11127244,-0.46956212,0.23889545,-0.055930234
6035,-0.15535195,-0.3873549,0.09899256,0.35278811,0.072519433,0.17091376,-0.33391214,0.14772938,-0.46622394,-0.083083767,-0.5999765,0.19190962,-0.19744226
6036,0.061385273,-0.5760962,0.25604505,0.44519551,0.12404439,0.099894495,-0.23704403,0.023459142,-0.54991629,0.037709719,-0.31036422,-0.020619091,-0.043444851
6037,-0.10584234,-0.4306635,0.35692897,0.47984465,-0.18464855,0.5170452,-0.26157368,-0.071812811,-0.57880645,0.02008948,-0.20714991,0.010641608,-0.12404241
6038,0.22850356,-0.54782712,0.27513159,0.47791584,0.0010729753,0.15322609,-0.33970441,0.22650546,-0.50496639,0.025170247,0.077913785,-0.41518707,-0.1260897
6039,-0.14460443,-0.36406594,0.023070287,0.52971615,0.022730069,0.011413547,-0.24872866,-0.025954365,-0.31276909,0.043455211,-0.11669518,-0.10279333,0.067913473
6040,-0.19348945,-0.34033864,0.11396172,0.51846882,-0.05439357,-0.09032314,-0.45353127,0.18493508,-0.44767912,-0.036300958,-0.11871942,0.019833199,0.063351103
6041,0.24525771,-0.47066445,0.25250981,0.5655935,0.12083581,0.025021842,-0.24783881,0.23211048,-0.49928036,-0.11897637,0.0088416572,-0.38532023,0.099318155
6042,0.10165296,-0.32468213,0.19497846,0.54327997,0.12918624,0.22282809,-0.15093713,0.026447629,-0.46527523,-0.16861387,-0.043460451,-0.25242417,0.031767361
6043,0.15860539,-0.4393235,0.23172122,0.42801354,-0.15731693,0.24521047,-0.29208652,0.11248937,-0.48563875,0.02888929,0.21012163,-0.58302426,-0.35279565
6044,0.12266322,-0.3758568,0.14308294,0.51822675,0.20238093,-0.23519736,-0.31466505,0.23881171,-0.40059844,0.20738144,0.1985193,-0.41762504,-0.014824448
6045,-0.15188725,-0.23470951,0.42106883,0.53784638,0.13751009,-0.19881629,-0.36889789,0.41457774,-0.60493747,0.17668654,0.0069399264,-0.010306114,0.23809507
6046,-0.20195514,-0.077116318,0.11856551,0.47014275,0.27354612,0.39714854,0.0058011337,-0.096813815,-0.42554275,-0.03613855,0.0011737033,0.081013052,0.13363864
6047,-0.21502321,-0.12342712,-0.24043769,0.54776651,0.38097198,0.39093196,0.13260115,-0.15747863,-0.16523383,0.0043900774,-0.063172602,0.069988154,0.12982285
6048,-0.070014937,-0.32860367,-0.070241493,0.54152702,0.22712818,0.18272026,-0.089330917,-0.038923095,-0.28701265,-0.081941378,0.18302851,-0.27550312,0.013049194
6049,-0.17088953,-0.31644867,0.43732577,0.51177275,0.12880382,0.45555455,-0.0801627,-0.23154794,-0.58890479,0.21722924,0.083546814,-0.20951628,0.026709878
6050,-0.1369345,-0.27837367,0.20970677,0.44201045,0.21317614,0.63846368,0.18285203,-0.27625688,-0.45502093,0.19738675,-0.043020032,-0.11059788,0.13758253
6051,0.11491842,-0.15197771,0.19347036,-0.31790988,0.11208367,-0.10021269,-0.44557921,0.26861175,-0.010587086,0.059601353,-0.06905811,-0.038787797,0.031586924
6052,0.13647312,-0.065573606,0.17574095,-0.54691853,-0.079269683,0.15930749,-0.062289327,-0.073326073,0.128265,0.17542719,0.25027955,-0.19939197,0.00013458637
6053,0.037361881,0.27735879,0.29008266,-0.72371063,0.18967771,0.29289886,0.17185753,-0.08082023,0.15778311,0.56299141,-0.14382228,0.24379833,0.018066083
6054,-0.051790993,0.31253101,0.17694045,-0.75776436,0.58225409,0.3584036,0.34652449,-0.17156605,0.40366056,0.43695346,0.29104378,0.18232892,-0.008059581
6055,0.067383407,0.11520025,0.24020864,-0.7704034,0.53688369,0.20942088,0.17447808,-0.017765718,0.40956468,0.22909934,0.37296121,-0.050718284,0.0037425169
6056,0.15199872,0.12479541,0.28258107,-0.68548953,0.57772443,0.20121686,0.13644065,0.16324066,0.300857,0.1767258,0.19000117,0.055230116,0.014470005
6057,0.11942937,0.098826508,-0.25802148,-0.67733217,0.63454278,0.32373135,0.30670493,0.10546489,0.44439983,0.41287753,0.33123611,-0.021058219,-0.0021000083
6058,-0.032728787,0.10876885,-0.23764941,-0.79585405,0.52911867,0.075171415,0.24868533,-0.16263625,0.42409797,0.31539677,0.14716887,0.18767867,-0.006110191
6059,0.26728604,0.01361337,0.34351125,-0.76683948,0.36114291,0.1468072,0.22097726,-0.32529678,0.25660299,0.3689635,0.075855878,0.069247362,0.0058124621
6060,0.093694754,0.17391377,0.28448717,-0.77468554,0.22868567,0.37328803,0.25072393,0.010238727,0.3180881,0.30462672,0.1377272,0.17582845,-0.0077257512
6061,0.040754957,0.087811153,0.035285367,-0.78025441,0.30849799,0.35723009,0.27437348,0.095956207,0.41753991,0.36724321,0.14442818,0.14736226,-0.01570295
